student_id,course_id,semester,grade
21000022,25,6,A
21000022,27,6,A
21000022,22,6,C
21000022,40,7,A
21000022,28,7,A
21000022,45,7,F
21000022,38,8,A
21000022,10,8,A
21000022,42,8,A
22000018,2,1,C
22000018,9,1,B
22000018,20,1,D
22000018,11,1,A
22000018,36,2,C
22000018,47,2,C
22000018,32,2,B
22000018,1,2,A
22000018,15,3,F
22000018,31,3,A
22000018,21,3,D
22000018,39,3,A
22000018,4,4,A
22000018,48,4,A
22000018,24,4,A
22000018,37,5,C
22000018,38,5,C
22000018,44,5,C
22000018,45,5,A
22000018,19,6,A
22000018,49,6,A
22000018,28,6,A
22000018,27,6,B
24000018,48,1,D
24000018,5,1,A
24000018,10,1,B
24000018,32,1,B
24000018,9,1,B
24000018,33,2,C
24000018,22,2,C
24000018,1,2,A
24000018,23,2,A
24000019,17,1,A
24000019,7,1,B
24000019,38,1,A
24000019,50,2,D
24000019,5,2,B
24000019,24,2,B
24000020,36,1,B
24000020,2,1,C
24000020,5,1,A
24000020,8,2,B
24000020,48,2,A
24000020,30,2,D
24000021,22,1,B
24000021,47,1,B
24000021,23,1,A
24000021,12,1,B
24000021,31,2,A
24000021,25,2,A
24000021,21,2,A
24000021,48,2,C
22000019,29,1,C
22000019,2,1,A
22000019,9,1,B
22000019,13,2,B
22000019,6,2,F
22000019,15,2,C
22000019,36,3,B
22000019,18,3,D
22000019,22,3,C
22000019,20,4,B
22000019,3,4,B
22000019,34,4,D
22000019,7,5,B
22000019,12,5,D
22000019,32,5,B
22000019,48,6,A
22000019,1,6,D
22000019,26,6,C
24000022,3,1,B
24000022,38,1,D
24000022,45,1,C
24000022,10,1,C
24000022,21,2,C
24000022,26,2,A
24000022,41,2,C
24000022,28,2,A
21000023,34,1,F
21000023,5,1,F
21000023,12,1,C
21000023,2,1,A
21000023,30,2,B
21000023,27,2,F
21000023,46,2,B
21000023,48,2,F
21000023,23,3,C
21000023,11,3,C
21000023,20,3,A
21000023,40,3,D
21000023,9,4,D
21000023,17,4,A
21000023,13,4,B
21000023,47,4,B
21000023,28,5,A
21000023,15,5,A
21000023,35,6,B
21000023,29,6,D
21000023,33,6,C
21000023,22,6,B
21000023,49,7,B
21000023,25,8,B
21000023,42,8,B
21000023,24,8,A
22000020,1,1,C
22000020,15,1,C
22000020,3,1,F
22000020,9,1,F
22000020,5,2,B
22000020,10,2,A
22000020,22,2,B
22000020,48,2,B
22000020,31,2,B
22000020,25,3,B
22000020,18,3,B
22000020,23,3,B
22000020,36,3,B
22000020,17,3,A
22000020,34,4,A
22000020,13,4,A
22000020,2,4,B
22000020,41,4,C
22000020,40,4,A
22000020,29,5,D
22000020,28,5,A
22000020,43,5,A
22000020,45,5,C
22000020,30,6,F
22000020,14,6,D
23000021,16,1,A
23000021,30,1,C
23000021,43,1,B
23000021,6,2,B
23000021,20,2,B
23000021,9,2,C
23000021,22,3,A
23000021,50,3,D
23000021,13,3,A
23000021,21,4,F
23000021,26,4,B
23000021,28,4,C
23000022,37,1,A
23000022,24,1,B
23000022,44,1,C
23000022,13,2,A
23000022,12,2,A
23000022,26,2,D
23000022,23,3,C
23000022,18,3,C
23000022,20,3,D
23000022,32,4,C
23000022,42,4,B
23000022,16,4,A
21000024,34,1,B
21000024,27,1,B
21000024,45,1,A
21000024,20,1,D
21000024,4,2,D
21000024,30,2,A
21000024,6,2,A
21000024,40,2,D
21000024,33,3,C
21000024,10,3,A
21000024,39,3,B
21000024,24,3,D
21000024,43,4,C
21000024,32,4,A
21000024,13,4,C
21000024,37,4,B
21000024,50,5,B
21000024,25,5,A
21000024,26,5,A
21000024,28,5,B
21000024,19,6,B
21000024,7,6,A
21000024,42,6,D
21000024,18,7,B
21000024,8,7,A
21000024,12,7,A
21000024,17,7,D
21000024,29,8,C
21000024,2,8,C
21000024,22,8,A
21000024,21,8,B
24000023,45,1,A
24000023,46,1,B
24000023,40,1,F
24000023,13,1,D
24000023,26,2,C
24000023,48,2,C
24000023,28,2,A
24000023,9,2,B
22000021,7,1,A
22000021,17,1,C
22000021,31,1,C
22000021,40,2,A
22000021,35,2,D
22000021,18,2,C
22000021,43,2,C
22000021,49,3,A
22000021,30,3,A
22000021,23,3,C
22000021,45,3,A
22000021,3,4,F
22000021,34,4,C
22000021,28,4,B
22000021,5,4,B
22000021,4,5,A
22000021,41,5,A
22000021,16,5,B
22000021,29,5,C
22000021,48,6,C
22000021,12,6,B
21000025,16,1,A
21000025,30,1,B
21000025,47,1,C
21000025,5,1,D
21000025,17,2,B
21000025,14,2,C
21000025,40,2,C
21000025,44,2,B
21000025,41,3,A
21000025,31,3,A
21000025,26,3,F
21000025,33,3,C
21000025,7,4,D
21000025,49,5,A
21000025,13,5,C
21000025,50,5,D
21000025,24,5,A
21000025,29,6,A
21000025,18,6,C
21000025,39,6,D
21000025,45,6,C
21000025,21,8,C
21000025,36,8,B
21000025,1,8,B
21000025,15,8,C
24000024,29,1,C
24000024,27,1,C
24000024,38,1,F
24000024,6,1,A
24000024,11,2,B
24000024,21,2,B
23000023,15,1,A
23000023,40,1,C
23000023,16,1,B
23000023,21,2,A
23000023,50,2,C
23000023,46,2,A
23000023,28,2,B
23000023,47,3,C
23000023,13,3,D
23000023,18,3,C
23000023,49,3,B
23000023,22,4,D
23000023,36,4,D
23000023,17,4,D
21000026,6,1,A
21000026,13,1,A
21000026,32,1,A
21000026,33,1,A
21000026,45,2,C
21000026,28,2,C
21000026,22,2,A
21000026,20,2,C
21000026,42,3,B
21000026,24,3,A
21000026,2,3,B
21000026,26,3,C
21000026,34,4,A
21000026,49,4,C
21000026,23,4,B
21000026,16,4,A
21000026,29,5,A
21000026,39,5,D
21000026,4,5,B
21000026,37,6,D
21000026,41,6,B
21000026,30,6,F
21000026,48,6,A
21000026,9,7,D
21000026,11,7,B
21000026,38,7,D
21000026,36,7,B
21000026,35,8,A
21000026,18,8,A
21000026,47,8,C
21000026,44,8,A
22000022,43,1,A
22000022,6,1,B
22000022,41,1,B
22000022,12,2,D
22000022,31,2,B
22000022,26,2,B
22000022,23,3,C
22000022,30,3,C
22000022,4,3,B
22000022,32,4,C
22000022,11,4,A
22000022,42,4,C
22000022,5,5,A
22000022,3,5,A
22000022,27,5,C
22000022,29,6,A
22000022,20,6,C
22000022,16,6,B
22000023,8,1,C
22000023,20,1,A
22000023,5,1,C
22000023,15,1,C
22000023,6,2,B
22000023,39,2,F
22000023,12,2,B
22000023,14,2,A
22000023,48,3,A
22000023,47,3,B
22000023,37,3,A
22000023,33,3,B
22000023,46,4,C
22000023,17,4,A
22000023,35,4,C
22000023,28,4,C
22000023,31,5,A
22000023,13,5,C
22000023,24,5,A
22000023,49,5,A
22000023,40,6,B
22000023,11,6,B
22000023,4,6,A
22000023,27,6,C
24000025,3,1,B
24000025,20,1,B
24000025,28,1,C
24000025,4,1,C
24000025,43,2,B
24000025,25,2,D
24000025,37,2,F
24000025,5,2,B
24000026,3,1,D
24000026,26,1,B
24000026,41,1,A
24000026,37,1,F
24000026,6,2,D
24000026,29,2,B
24000026,11,2,A
24000026,47,2,C
22000024,19,1,A
22000024,18,1,C
22000024,36,1,C
22000024,33,1,A
22000024,44,2,B
22000024,13,2,C
22000024,42,2,A
22000024,39,2,D
22000024,1,3,A
22000024,31,3,B
22000024,34,3,A
22000024,22,3,F
22000024,7,4,C
22000024,24,4,C
22000024,4,4,A
22000024,37,4,C
22000024,35,5,B
22000024,30,5,B
22000024,47,5,B
22000024,28,5,B
22000024,8,6,A
22000024,43,6,C
22000024,9,6,B
24000027,16,1,B
24000027,48,1,C
24000027,13,1,C
24000027,37,1,A
24000027,15,1,C
24000027,43,2,A
24000027,44,2,D
24000027,17,2,A
24000027,34,2,C
24000027,32,2,A
21000027,17,1,A
21000027,42,1,A
21000027,44,1,A
21000027,7,1,A
21000027,41,2,A
21000027,36,2,B
21000027,19,2,A
21000027,28,2,C
21000027,18,3,A
21000027,25,3,A
21000027,21,3,B
21000027,48,4,A
21000027,35,5,F
21000027,4,5,A
21000027,39,5,A
21000027,22,5,C
21000027,3,6,D
21000027,34,6,C
21000027,45,6,C
21000027,37,6,A
21000027,13,7,A
21000027,10,7,B
21000027,47,7,C
21000027,27,8,A
21000027,38,8,A
22000025,19,1,A
22000025,32,1,F
22000025,49,1,B
22000025,15,1,B
22000025,47,2,A
22000025,4,2,A
22000025,39,2,A
22000025,37,2,B
22000025,33,2,C
22000025,44,3,A
22000025,23,3,C
22000025,22,3,A
22000025,29,3,C
22000025,40,3,A
22000025,1,4,D
22000025,7,4,C
22000025,18,4,A
22000025,16,4,B
22000025,6,4,B
22000025,30,5,B
22000025,35,5,D
22000025,26,5,A
22000025,9,5,C
22000025,31,5,A
22000025,28,6,B
22000025,42,6,F
22000025,46,6,A
22000025,2,6,B
22000025,48,6,D
21000028,50,1,C
21000028,45,1,C
21000028,13,1,C
21000028,7,1,A
21000028,18,2,C
21000028,23,2,A
21000028,30,2,F
21000028,20,2,A
21000028,24,3,B
21000028,37,3,B
21000028,29,3,C
21000028,48,3,C
21000028,33,4,A
21000028,6,4,B
21000028,47,4,B
21000028,26,4,A
21000028,9,5,C
21000028,32,5,C
21000028,28,5,F
21000028,44,5,A
21000028,49,6,F
21000028,38,6,A
21000028,35,6,B
21000028,1,7,A
21000028,3,7,A
22000026,44,1,B
22000026,18,1,C
22000026,9,1,C
22000026,39,1,C
22000026,33,1,B
22000026,43,2,B
22000026,46,2,F
22000026,41,2,C
22000026,45,2,B
22000026,35,2,B
22000026,16,3,C
22000026,13,3,A
22000026,34,3,C
22000026,36,3,A
22000026,5,4,B
22000026,42,4,C
22000026,14,5,B
22000026,28,5,C
22000026,32,5,B
22000026,37,5,F
22000026,25,5,A
22000026,31,6,B
22000026,50,6,A
21000029,9,1,D
21000029,26,1,D
21000029,16,1,D
21000029,19,2,A
21000029,2,2,B
21000029,35,2,A
21000029,33,2,F
21000029,24,2,A
21000029,30,3,A
21000029,22,3,C
21000029,43,3,B
21000029,23,3,A
21000029,42,3,B
21000029,34,4,C
21000029,15,4,B
21000029,47,4,D
21000029,50,5,B
21000029,48,5,A
21000029,4,6,B
21000029,13,6,C
21000029,37,6,A
21000029,44,6,B
21000029,5,7,B
21000029,18,7,A
21000029,11,7,A
21000029,14,7,B
21000029,49,7,B
21000029,25,8,A
21000029,39,8,B
22000027,36,1,A
22000027,27,1,C
22000027,31,1,F
22000027,42,1,B
22000027,22,2,A
22000027,19,2,A
22000027,7,3,B
22000027,39,3,B
22000027,43,3,B
22000027,21,3,B
22000027,9,4,C
22000027,45,4,C
22000027,3,4,A
22000027,35,5,C
22000027,37,5,A
22000027,44,5,A
22000027,23,5,C
22000027,1,6,F
22000027,13,6,A
22000027,46,6,B
22000027,18,6,C
24000028,22,1,A
24000028,1,1,A
24000028,26,1,A
24000028,13,1,C
24000028,29,2,C
24000028,15,2,A
24000028,45,2,C
24000028,2,2,A
21000030,41,1,F
21000030,26,1,B
21000030,22,1,B
21000030,45,1,C
21000030,48,2,C
21000030,19,2,A
21000030,6,2,B
21000030,2,2,F
21000030,33,3,C
21000030,42,3,B
21000030,20,3,C
21000030,15,3,B
21000030,24,4,C
21000030,29,4,F
21000030,13,4,A
21000030,16,4,B
21000030,28,5,B
21000030,7,5,A
21000030,23,6,F
21000030,49,6,C
21000030,3,6,B
21000030,18,6,B
21000030,43,7,F
21000030,32,7,A
21000030,39,7,B
21000030,47,7,C
21000030,21,8,A
21000030,46,8,B
21000030,27,8,B
21000030,9,8,D
22000028,8,1,B
22000028,38,1,B
22000028,21,1,F
22000028,11,1,D
22000028,41,1,C
22000028,16,2,A
22000028,40,2,F
22000028,47,2,F
22000028,22,2,B
22000028,30,2,A
22000028,49,3,B
22000028,24,3,C
22000028,31,3,C
22000028,7,3,A
22000028,27,4,C
22000028,46,4,D
22000028,23,4,C
22000028,37,5,F
22000028,44,5,B
22000028,36,5,A
22000028,26,5,B
22000028,12,5,A
22000028,29,6,A
22000028,17,6,C
22000028,6,6,F
22000028,1,6,C
22000028,20,6,F
24000029,11,1,B
24000029,23,1,C
24000029,10,1,B
24000029,17,1,A
24000029,12,2,B
24000029,46,2,B
24000030,24,1,B
24000030,46,1,C
24000030,8,1,B
24000030,43,2,C
24000030,42,2,D
24000030,9,2,B
24000030,50,2,D
24000031,32,1,C
24000031,46,1,B
24000031,20,1,A
24000031,3,1,A
24000031,28,2,C
24000031,47,2,A
24000031,5,2,C
24000031,11,2,A
21000031,41,1,B
21000031,46,1,A
21000031,29,1,D
21000031,1,1,C
21000031,36,1,B
21000031,9,2,C
21000031,38,2,A
21000031,40,2,C
21000031,10,2,A
21000031,45,2,D
21000031,31,3,C
21000031,50,3,D
21000031,24,3,C
21000031,2,3,B
21000031,15,4,A
21000031,8,4,C
21000031,32,4,C
21000031,26,4,A
21000031,11,4,C
21000031,21,5,F
21000031,19,6,B
21000031,47,6,F
21000031,49,6,F
21000031,6,6,A
21000031,30,6,B
21000031,25,7,A
21000031,22,7,A
21000031,20,7,B
21000031,3,7,C
21000031,17,7,D
21000031,18,8,C
23000024,24,1,D
23000024,26,1,C
23000024,11,1,C
23000024,10,1,C
23000024,20,1,B
23000024,17,2,C
23000024,46,2,C
23000024,1,2,F
23000024,9,2,B
23000024,29,2,A
23000024,25,3,C
23000024,40,3,A
23000024,33,3,A
23000024,47,3,B
23000024,49,3,B
23000024,39,4,B
23000024,45,4,B
23000024,38,4,A
23000024,50,4,B
23000024,8,4,A
21000032,46,1,B
21000032,41,1,C
21000032,25,1,A
21000032,42,2,A
21000032,3,2,B
21000032,38,2,A
21000032,11,3,F
21000032,20,3,B
21000032,23,3,C
21000032,24,4,B
21000032,35,4,B
21000032,48,4,B
21000032,29,5,C
21000032,10,5,A
21000032,12,5,A
21000032,26,6,A
21000032,1,7,A
21000032,8,7,B
21000032,47,7,B
21000032,43,8,B
21000032,34,8,A
21000032,50,8,A
24000032,25,1,A
24000032,20,1,B
24000032,13,1,B
24000032,37,1,A
24000032,42,2,C
24000032,32,2,B
24000032,45,2,F
24000032,15,2,D
22000029,9,1,F
22000029,10,1,A
22000029,6,1,C
22000029,42,2,B
22000029,13,2,D
22000029,46,2,C
22000029,18,3,C
22000029,39,3,F
22000029,36,3,C
22000029,14,4,B
22000029,28,4,D
22000029,43,4,F
22000029,4,5,B
22000029,15,5,B
22000029,50,5,A
22000029,41,6,D
22000029,33,6,C
22000029,31,6,B
23000025,23,1,C
23000025,19,1,B
23000025,21,1,A
23000025,11,1,D
23000025,38,1,A
23000025,20,2,B
23000025,24,2,F
23000025,12,2,A
23000025,3,2,F
23000025,43,3,B
23000025,18,3,A
23000025,32,3,A
23000025,44,3,C
23000025,50,3,C
23000025,17,4,D
23000025,33,4,B
24000033,15,1,A
24000033,22,1,B
24000033,23,1,C
24000033,14,1,F
24000033,2,2,C
24000033,29,2,C
24000033,49,2,F
24000033,48,2,C
21000033,5,1,A
21000033,2,1,B
21000033,17,2,B
21000033,38,2,A
21000033,34,2,A
21000033,40,3,C
21000033,29,3,B
21000033,26,3,B
21000033,35,3,A
21000033,25,4,A
21000033,22,4,B
21000033,32,4,C
21000033,7,4,B
21000033,43,5,A
21000033,30,5,C
21000033,24,6,B
21000033,50,6,B
21000033,9,6,B
21000033,39,6,C
21000033,21,7,B
21000033,16,7,C
21000033,10,7,A
21000033,36,7,F
21000033,41,8,A
21000033,28,8,C
21000033,13,8,A
21000033,42,8,A
22000030,34,1,C
22000030,15,1,B
22000030,35,1,B
22000030,20,2,C
22000030,7,2,B
22000030,13,2,B
22000030,29,3,A
22000030,4,3,B
22000030,21,3,C
22000030,24,4,B
22000030,39,4,F
22000030,36,4,A
22000030,18,5,C
22000030,33,5,D
22000030,41,5,C
22000030,28,6,C
22000030,11,6,B
22000030,42,6,F
21000034,14,1,B
21000034,35,1,B
21000034,20,1,A
21000034,26,1,A
21000034,42,2,C
21000034,37,2,B
21000034,45,2,F
21000034,39,2,B
21000034,27,3,C
21000034,46,3,D
21000034,24,3,B
21000034,5,3,B
21000034,44,4,C
21000034,18,4,B
21000034,3,4,A
21000034,13,4,A
21000034,1,5,C
21000034,43,5,A
21000034,33,5,A
21000034,7,5,C
21000034,41,6,D
21000034,25,6,D
21000034,47,6,F
21000034,30,6,F
21000034,15,7,B
21000034,49,7,B
21000034,28,8,A
21000034,23,8,A
21000034,36,8,A
21000034,21,8,C
23000026,37,1,B
23000026,25,1,B
23000026,7,1,A
23000026,19,1,C
23000026,34,2,A
23000026,27,2,C
23000026,41,2,D
23000026,6,2,B
23000026,16,3,B
23000026,3,3,B
23000026,48,3,A
23000026,9,3,B
23000026,33,4,B
23000026,13,4,B
23000026,11,4,A
23000026,22,4,B
21000035,18,1,A
21000035,47,1,A
21000035,48,1,A
21000035,35,2,C
21000035,20,2,B
21000035,36,2,D
21000035,14,2,A
21000035,45,3,C
21000035,10,3,D
21000035,30,3,B
21000035,42,3,B
21000035,37,4,A
21000035,3,4,B
21000035,24,4,A
21000035,29,4,B
21000035,19,5,C
21000035,6,5,D
21000035,25,5,A
21000035,16,6,B
21000035,44,6,A
21000035,39,7,D
21000035,50,7,A
21000035,27,7,A
21000035,49,8,A
21000035,17,8,B
21000036,31,1,A
21000036,22,1,C
21000036,8,2,B
21000036,44,2,C
21000036,32,2,D
21000036,11,2,B
21000036,23,3,B
21000036,29,3,F
21000036,14,3,B
21000036,26,3,C
21000036,25,4,B
21000036,40,4,A
21000036,21,4,C
21000036,45,4,C
21000036,36,5,A
21000036,17,5,B
21000036,35,5,B
21000036,43,6,B
21000036,50,6,B
21000036,24,6,C
21000036,42,6,C
21000036,3,7,C
21000036,47,7,B
21000036,34,7,A
21000036,1,8,B
21000036,38,8,B
23000027,15,1,A
23000027,37,1,F
23000027,26,2,C
23000027,2,2,F
23000027,44,2,C
23000027,7,2,B
23000027,4,3,B
23000027,23,3,A
23000027,5,3,B
23000027,30,4,A
23000027,19,4,B
23000027,10,4,A
23000027,29,4,A
22000031,31,1,D
22000031,1,1,B
22000031,10,1,B
22000031,30,1,B
22000031,13,2,A
22000031,26,2,F
22000031,24,2,B
22000031,45,2,C
22000031,21,3,B
22000031,9,3,C
22000031,2,3,C
22000031,11,3,A
22000031,25,4,B
22000031,29,4,A
22000031,15,4,C
22000031,36,4,B
22000031,33,5,C
22000031,28,5,C
22000031,8,5,B
22000031,46,5,B
22000031,42,6,D
22000031,38,6,B
22000031,50,6,B
22000031,47,6,D
24000034,1,1,B
24000034,15,1,B
24000034,38,1,C
24000034,16,1,B
24000034,41,2,A
24000034,46,2,A
24000034,24,2,A
24000034,31,2,C
23000028,13,1,A
23000028,15,1,A
23000028,34,1,B
23000028,22,1,C
23000028,37,2,A
23000028,18,2,A
23000028,7,2,C
23000028,9,2,C
23000028,2,3,B
23000028,14,3,B
23000028,42,3,A
23000028,33,3,A
23000028,49,4,C
23000028,28,4,A
23000028,46,4,A
21000037,11,1,B
21000037,9,1,A
21000037,42,1,C
21000037,35,1,A
21000037,33,2,B
21000037,36,2,A
21000037,2,2,A
21000037,18,3,A
21000037,50,3,F
21000037,34,3,B
21000037,41,3,B
21000037,13,4,A
21000037,20,4,C
21000037,28,4,C
21000037,25,4,A
21000037,27,5,A
21000037,6,5,B
21000037,37,5,F
21000037,40,5,D
21000037,24,6,A
21000037,7,6,C
21000037,44,6,B
21000037,1,6,C
21000037,39,7,C
21000037,3,7,A
21000037,38,8,B
21000037,21,8,A
21000037,15,8,C
21000037,32,8,A
24000035,39,1,B
24000035,13,1,C
24000035,24,1,A
24000035,18,1,B
24000035,21,1,A
24000035,33,2,A
24000035,42,2,D
24000035,19,2,B
24000035,29,2,B
24000035,35,2,A
22000032,3,1,A
22000032,32,1,B
22000032,17,1,C
22000032,16,1,A
22000032,6,2,C
22000032,15,2,B
22000032,20,2,A
22000032,13,2,B
22000032,11,3,A
22000032,2,3,B
22000032,49,3,C
22000032,1,4,D
22000032,28,4,C
22000032,30,4,C
22000032,5,5,B
22000032,9,5,B
22000032,12,5,A
22000032,47,6,B
22000032,38,6,A
22000032,4,6,C
22000032,10,6,C
24000036,30,1,B
24000036,31,1,C
24000036,18,1,C
24000036,4,1,C
24000036,22,2,C
24000036,17,2,A
24000036,37,2,A
24000036,32,2,B
21000038,37,1,A
21000038,46,1,D
21000038,50,2,B
21000038,1,2,D
21000038,22,2,B
21000038,20,3,A
21000038,45,3,C
21000038,25,3,C
21000038,32,4,B
21000038,6,4,A
21000038,8,4,A
21000038,43,5,C
21000038,31,5,C
21000038,4,5,A
21000038,23,6,B
21000038,30,6,A
21000038,28,6,C
21000038,12,7,A
21000038,3,7,C
21000038,7,7,B
21000038,48,8,A
21000038,11,8,A
21000038,19,8,C
23000029,33,1,C
23000029,22,1,B
23000029,26,1,C
23000029,30,1,B
23000029,36,2,B
23000029,13,2,B
23000029,39,3,A
23000029,5,3,A
23000029,18,3,B
23000029,2,3,C
23000029,28,4,C
23000029,34,4,D
23000029,32,4,C
23000029,11,4,C
21000039,10,1,B
21000039,41,1,C
21000039,25,1,A
21000039,46,1,A
21000039,38,2,B
21000039,50,2,B
21000039,19,2,B
21000039,29,2,C
21000039,1,3,C
21000039,26,3,A
21000039,24,3,F
21000039,42,3,A
21000039,36,4,A
21000039,11,4,A
21000039,2,4,F
21000039,15,4,B
21000039,13,5,A
21000039,30,5,A
21000039,33,5,A
21000039,23,5,A
21000039,27,6,B
21000039,31,6,F
21000039,18,6,B
21000039,35,7,B
21000039,34,7,C
21000039,47,8,B
21000040,17,1,F
21000040,32,1,D
21000040,40,1,C
21000040,16,1,B
21000040,37,2,A
21000040,7,2,C
21000040,31,2,C
21000040,27,2,B
21000040,30,3,A
21000040,12,3,B
21000040,20,3,B
21000040,29,3,A
21000040,21,4,A
21000040,4,4,A
21000040,6,4,A
21000040,39,4,A
21000040,23,5,A
21000040,25,5,F
21000040,44,5,C
21000040,22,5,B
21000040,35,6,B
21000040,14,6,B
21000040,36,7,B
21000040,5,7,C
21000040,45,7,A
21000040,41,7,A
21000040,42,8,A
21000040,46,8,C
21000041,49,1,D
21000041,2,1,B
21000041,34,1,F
21000041,41,1,A
21000041,30,2,C
21000041,48,2,A
21000041,24,2,F
21000041,42,2,B
21000041,27,3,A
21000041,33,3,B
21000041,21,3,A
21000041,13,3,A
21000041,35,4,A
21000041,12,4,F
21000041,8,4,C
21000041,14,4,F
21000041,20,5,D
21000041,45,5,C
21000041,43,5,B
21000041,29,5,C
21000041,9,6,F
21000041,17,6,B
21000041,37,6,C
21000041,6,6,C
21000041,44,7,F
21000041,23,7,B
21000041,32,7,B
21000041,40,7,B
21000041,18,8,A
21000041,28,8,A
21000041,36,8,A
21000041,3,8,B
23000030,27,1,F
23000030,10,1,C
23000030,7,1,A
23000030,38,1,B
23000030,13,2,F
23000030,44,2,B
23000030,22,2,A
23000030,3,2,D
23000030,4,3,A
23000030,43,3,A
23000030,20,3,C
23000030,37,3,C
23000030,25,4,A
23000030,40,4,F
23000030,29,4,B
23000030,28,4,B
23000031,6,1,D
23000031,47,1,A
23000031,43,1,F
23000031,30,2,C
23000031,23,2,D
23000031,50,2,B
23000031,20,3,A
23000031,38,3,C
23000031,22,3,D
23000031,21,4,A
23000031,10,4,A
23000031,26,4,A
21000042,48,1,C
21000042,29,1,A
21000042,26,1,A
21000042,1,1,F
21000042,15,1,C
21000042,16,2,C
21000042,50,2,C
21000042,11,2,C
21000042,28,2,B
21000042,2,2,A
21000042,35,3,B
21000042,9,3,C
21000042,36,3,B
21000042,33,3,F
21000042,30,4,D
21000042,49,4,D
21000042,38,4,B
21000042,42,4,F
21000042,46,5,D
21000042,10,5,A
21000042,25,6,A
21000042,43,7,B
21000042,6,7,A
21000042,47,7,C
21000042,5,7,B
21000042,31,8,B
21000042,41,8,B
21000042,13,8,B
21000042,22,8,C
21000042,18,8,A
24000037,14,1,F
24000037,3,1,C
24000037,35,1,B
24000037,25,2,C
24000037,12,2,A
24000037,38,2,A
24000037,50,2,C
24000037,31,2,B
21000043,26,1,C
21000043,33,1,A
21000043,18,2,B
21000043,43,2,A
21000043,34,2,B
21000043,4,2,C
21000043,29,3,B
21000043,37,3,B
21000043,48,3,A
21000043,30,3,C
21000043,32,4,B
21000043,38,4,D
21000043,16,4,A
21000043,20,4,A
21000043,22,5,A
21000043,25,5,B
21000043,6,5,A
21000043,39,5,A
21000043,46,6,A
21000043,2,6,A
21000043,23,6,B
21000043,28,6,B
21000043,36,7,A
21000043,45,7,F
21000043,3,7,A
21000043,40,8,C
21000043,10,8,A
21000043,11,8,B
21000043,50,8,F
22000033,21,1,D
22000033,10,1,B
22000033,14,2,C
22000033,47,2,C
22000033,35,2,B
22000033,4,2,B
22000033,49,3,B
22000033,1,3,B
22000033,40,3,C
22000033,25,3,A
22000033,8,4,C
22000033,26,4,B
22000033,16,4,C
22000033,30,4,B
22000033,19,5,A
22000033,12,5,B
22000033,5,5,B
22000033,50,5,F
22000033,31,6,A
22000033,17,6,A
22000033,15,6,A
22000033,45,6,D
24000038,33,1,F
24000038,10,1,A
24000038,6,1,B
24000038,29,1,C
24000038,4,2,A
24000038,23,2,C
24000038,22,2,B
24000038,20,2,C
22000034,7,1,B
22000034,36,1,C
22000034,30,1,D
22000034,22,1,B
22000034,33,2,B
22000034,20,2,C
22000034,32,2,A
22000034,42,2,A
22000034,46,3,C
22000034,48,3,B
22000034,2,3,C
22000034,21,3,B
22000034,49,4,D
22000034,39,4,A
22000034,4,4,A
22000034,18,4,A
22000034,40,5,A
22000034,38,5,A
22000034,34,5,A
22000034,35,5,B
22000034,11,6,A
22000034,26,6,B
22000034,47,6,D
22000034,16,6,B
21000044,46,1,C
21000044,20,1,F
21000044,24,1,B
21000044,38,1,A
21000044,49,1,A
21000044,12,2,C
21000044,1,2,C
21000044,21,2,F
21000044,11,2,C
21000044,15,2,A
21000044,17,3,A
21000044,47,3,A
21000044,40,3,A
21000044,29,4,D
21000044,45,4,B
21000044,10,4,A
21000044,36,4,B
21000044,32,5,C
21000044,23,6,A
21000044,41,6,A
21000044,19,6,A
21000044,26,6,C
21000044,42,6,D
21000044,9,7,A
21000044,34,7,A
21000044,50,7,A
21000044,2,8,B
21000044,27,8,A
21000044,6,8,C
21000044,25,8,A
23000032,6,1,C
23000032,37,1,D
23000032,42,1,B
23000032,44,1,B
23000032,12,2,F
23000032,33,2,B
23000032,18,2,A
23000032,14,2,B
23000032,41,3,F
23000032,50,3,C
23000032,31,3,A
23000032,47,3,B
23000032,49,4,C
23000032,27,4,C
23000032,20,4,B
23000032,13,4,B
23000033,19,1,C
23000033,36,1,B
23000033,1,1,B
23000033,16,1,B
23000033,29,2,C
23000033,39,2,B
23000033,27,2,B
23000033,46,2,A
23000033,31,3,A
23000033,26,3,A
23000033,15,3,C
23000033,43,3,D
23000033,10,4,B
23000033,42,4,B
23000033,48,4,A
23000033,11,4,F
22000035,38,1,F
22000035,43,1,B
22000035,40,1,A
22000035,4,2,B
22000035,9,2,B
22000035,48,2,A
22000035,1,3,A
22000035,50,3,B
22000035,45,3,B
22000035,16,4,B
22000035,30,4,B
22000035,18,4,A
22000035,41,5,C
22000035,10,5,B
22000035,5,5,B
22000035,34,6,A
22000035,25,6,B
22000035,13,6,A
21000045,13,1,C
21000045,12,1,D
21000045,18,1,C
21000045,4,1,C
21000045,25,2,B
21000045,46,2,C
21000045,27,2,C
21000045,16,2,B
21000045,33,3,D
21000045,37,3,A
21000045,17,3,A
21000045,45,3,C
21000045,44,4,B
21000045,34,4,A
21000045,38,4,C
21000045,1,4,A
21000045,47,5,A
21000045,40,5,A
21000045,5,5,B
21000045,7,5,A
21000045,49,6,A
21000045,8,6,A
21000045,35,6,C
21000045,20,6,C
21000045,42,7,A
21000045,28,7,A
